@RELATION all_sic_and_firm

@ATTRIBUTE Tobins_Q NUMERIC
@ATTRIBUTE Profitability NUMERIC
@ATTRIBUTE class {BEFORE_FIRM,BEFORE_SIC,DURING_FIRM,DURING_SIC,AFTER_FIRM,AFTER_SIC}

@DATA
-0.00956139,0.001825758,BEFORE_FIRM
-0.00175099,-0.000190477,BEFORE_FIRM
0.002427399,-0.000549141,BEFORE_FIRM
-0.005450912,-0.000443426,BEFORE_FIRM
-0.0271089,-0.003102735,BEFORE_FIRM
-0.02107062,-0.004955302,BEFORE_FIRM
-0.002861826,-0.001539603,BEFORE_FIRM
-0.002861826,-0.001539603,BEFORE_FIRM
-0.023734104,0.000305681,BEFORE_FIRM
0.001144679,2.53928E-06,BEFORE_FIRM
-0.017352549,-0.004122125,BEFORE_FIRM
-0.035981655,-0.009337604,BEFORE_FIRM
-0.012269281,-0.001967818,BEFORE_FIRM
-0.002473746,0.000325669,BEFORE_FIRM
-0.009713553,-0.001034014,BEFORE_FIRM
-0.019789366,-0.000301496,BEFORE_FIRM
-0.012748299,-0.00018539,BEFORE_FIRM
0.021924896,0.001662557,BEFORE_FIRM
-0.013747861,-0.00261829,BEFORE_FIRM
0.000485457,0.000628927,BEFORE_FIRM
-0.032761756,0.000252744,BEFORE_FIRM
0.025850322,-0.002893707,BEFORE_FIRM
-0.009421974,-0.000217075,BEFORE_FIRM
0.025850322,-0.002893707,BEFORE_FIRM
-0.003397919,-0.002400579,BEFORE_FIRM
-0.033986352,-0.000344313,BEFORE_FIRM
-0.007960044,-0.00097709,BEFORE_FIRM
-0.083773643,-0.002632809,BEFORE_FIRM
0.000733934,-0.000427278,BEFORE_FIRM
-0.019387176,-0.000952732,BEFORE_FIRM
-0.004074051,-0.000961164,BEFORE_FIRM
-0.02303395,-0.002582509,BEFORE_FIRM
-0.005209228,-0.000763436,BEFORE_FIRM
-0.010463364,-0.002464021,BEFORE_FIRM
0.008916775,-7.00494E-05,BEFORE_FIRM
-0.035763223,-0.001115572,BEFORE_FIRM
-0.018564366,-0.001035088,BEFORE_FIRM
-0.046779633,-0.015735015,BEFORE_FIRM
-0.036043089,1.08228E-05,BEFORE_FIRM
-0.007951694,-0.003746861,BEFORE_FIRM
0.018113375,0.014502611,BEFORE_FIRM
0.063862838,-0.002647333,BEFORE_FIRM
-0.090916991,-0.007394939,BEFORE_FIRM
-0.040942002,0.000660357,BEFORE_FIRM
0.00347275,0.000374474,BEFORE_FIRM
-0.173261464,0.002106806,BEFORE_FIRM
-0.001536517,0.000106653,BEFORE_FIRM
0.011537007,0.000133687,BEFORE_FIRM
0.006815895,0.000376886,BEFORE_FIRM
0.002250891,-0.001578477,BEFORE_FIRM
-0.005318673,-0.000649224,BEFORE_FIRM
-0.005318673,-0.000649224,BEFORE_FIRM
-0.007815331,-0.002350406,BEFORE_FIRM
-0.001592699,0.00134121,BEFORE_FIRM
-0.003852447,-0.000208421,BEFORE_FIRM
-0.001598938,-0.001689021,BEFORE_FIRM
-0.00135836,-0.001170125,BEFORE_FIRM
-0.005809225,-0.000448884,BEFORE_FIRM
-0.005809225,-0.000448884,BEFORE_FIRM
-0.005809225,-0.000448884,BEFORE_FIRM
-0.079888843,0.0006113,BEFORE_FIRM
-0.007295713,-0.001493304,BEFORE_FIRM
-0.000362199,0.00098168,BEFORE_FIRM
-0.000408004,0.000506186,BEFORE_FIRM
-0.000408004,0.000506186,BEFORE_FIRM
-0.001280656,-0.000494481,BEFORE_FIRM
-0.002251315,-0.000334529,BEFORE_FIRM
-0.002251315,-0.000334529,BEFORE_FIRM
0.009689697,-0.000316315,BEFORE_FIRM
-0.002524486,-0.001944807,BEFORE_FIRM
-0.005120913,-0.000116795,BEFORE_FIRM
-0.05916696,-0.000637713,BEFORE_FIRM
-0.018222604,-0.0032632,BEFORE_FIRM
-0.005332658,-0.000924433,BEFORE_FIRM
-0.035629883,0.000104415,BEFORE_FIRM
-0.032121509,-0.001248932,BEFORE_FIRM
-0.00152818,-0.001528962,BEFORE_FIRM
-0.01053455,-0.000792866,BEFORE_FIRM
-0.037172399,-0.000323598,BEFORE_FIRM
0.003833793,-0.001131879,BEFORE_FIRM
-0.005603307,-0.001286333,BEFORE_FIRM
-0.005603307,-0.001286333,BEFORE_FIRM
-0.007471048,0.000541487,BEFORE_FIRM
-0.007471048,0.000541487,BEFORE_FIRM
-0.530056596,0.003994659,BEFORE_FIRM
-0.008023024,-0.002298118,BEFORE_FIRM
-0.069566905,-0.002405083,BEFORE_FIRM
-0.040590271,-0.00386248,BEFORE_FIRM
-0.003437734,-0.000704909,BEFORE_FIRM
-0.082845882,-0.008865884,BEFORE_FIRM
-0.118016906,-0.005343682,BEFORE_FIRM
-0.027003778,0.004404658,BEFORE_FIRM
-0.067446977,-0.00304509,BEFORE_FIRM
-0.021026134,-0.000440704,BEFORE_FIRM
-0.041613482,-0.003227205,BEFORE_FIRM
0.005895015,7.76393E-05,BEFORE_FIRM
-0.006862038,-0.002287584,BEFORE_FIRM
-0.047540434,0.000431914,BEFORE_FIRM
-0.00584837,-0.000981934,BEFORE_FIRM
-0.030382568,-0.000808717,BEFORE_FIRM
-0.013967067,-0.000112502,BEFORE_FIRM
0.002786266,7.54734E-06,BEFORE_FIRM
-0.349283755,0.000299866,BEFORE_FIRM
0.002229758,-0.001791939,BEFORE_FIRM
0.005385962,-0.000183733,BEFORE_FIRM
-0.011769267,-0.000957414,BEFORE_FIRM
0.004475148,-0.001500268,BEFORE_FIRM
-0.011375986,-0.001048435,BEFORE_FIRM
-0.025504781,-0.000975553,BEFORE_FIRM
-0.000282269,5.07898E-05,BEFORE_FIRM
-0.000282269,5.07898E-05,BEFORE_FIRM
-0.000282269,5.07898E-05,BEFORE_FIRM
0.02518446,-0.003929575,BEFORE_FIRM
0.001343916,0.004843667,BEFORE_FIRM
-0.009836199,-0.00061534,BEFORE_FIRM
-0.024470508,0.001419987,BEFORE_FIRM
-0.028813904,-2.49495E-05,BEFORE_FIRM
-0.122084506,-0.002573814,BEFORE_FIRM
-0.175033212,-0.005772693,BEFORE_FIRM
-0.017374419,-0.000818787,BEFORE_FIRM
-0.001609217,-0.000262799,BEFORE_FIRM
-0.016437832,-0.00241306,BEFORE_FIRM
-0.005262706,-1.82196E-05,BEFORE_FIRM
-0.002608806,0.0005456,BEFORE_FIRM
-0.60940218,-0.005800389,BEFORE_FIRM
0.007532929,3.55776E-05,BEFORE_FIRM
0.020741671,-0.002967971,BEFORE_FIRM
-0.023229552,-0.001786558,BEFORE_SIC
-0.008130486,-0.000442963,BEFORE_SIC
-0.052256495,-0.001884703,BEFORE_SIC
-0.123847269,-0.001358942,BEFORE_SIC
-0.058169678,0.000287931,BEFORE_SIC
-0.042716712,-0.001044974,BEFORE_SIC
-0.0302893,0.000807426,BEFORE_SIC
-0.10642419,-0.001383468,BEFORE_SIC
-0.04304089,0.002766301,BEFORE_SIC
