@relation 'before_sic_and_firm-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.InterquartileRange-R1,2-O3.0-E6.0-E-as-O-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C4-Llast-weka.filters.unsupervised.attribute.Remove-R4-5-weka.filters.supervised.instance.SpreadSubsample-M0.0-X430.0-S1'

@attribute Tobins_Q numeric
@attribute Profitability numeric
@attribute class {BEFORE_FIRM,BEFORE_SIC}

@data
0.409138,0.365617,BEFORE_SIC
0.418044,0.420664,BEFORE_SIC
0.418812,0.424031,BEFORE_SIC
0.413826,0.478303,BEFORE_SIC
0.418008,0.414321,BEFORE_SIC
0.417621,0.412773,BEFORE_SIC
0.410016,0.462533,BEFORE_SIC
0.406433,0.31062,BEFORE_SIC
0.414725,0.429162,BEFORE_SIC
0.42249,0.430964,BEFORE_SIC
0.419897,0.419159,BEFORE_SIC
0.414965,0.389025,BEFORE_SIC
0.418476,0.416171,BEFORE_SIC
0.418553,0.412558,BEFORE_SIC
0.402172,0.375051,BEFORE_SIC
0.414998,0.409003,BEFORE_SIC
0.413695,0.411826,BEFORE_SIC
0.416216,0.41138,BEFORE_SIC
0.416336,0.418948,BEFORE_SIC
