4838, 158.0644044, 0.137461173, 2821,53
4929, 158.6554101, 0.101546605, 2821,54
5021, 140.4103261, 0.193886886, 2821,55
5113, 125.8972973, 0.192443715, 2821,56
5144, 63.72297297, 0.014417171, 5940,57
5233, 60.42838019, 0.0094162, 5940,58
5325, 57.90647963, 0.024147129, 5940,59
5417, 58.29128137, 0.00237435, 5940,60
5509, 41.51213115, 0.017052557, 5940,61
5599, 38.69055375, 0.019798532, 5940,62
8674, 776.01766, 0.296094247, 3320,95
365, 895.7731959, 0.899828342, 5063,4
455, 0, 0.904482265, 5063,5
546, 0, 0.901127203, 5063,6
638, 0, 0.890997505, 5063,7
730, 892.8865979, 0.891266717, 5063,8
4595, 116.2396054, 0.083240582, 5331,51
4687, 115.4449861, 0.059136902, 5331,52
4779, 104.4889197, 0.048569085, 5331,53
4868, 105.0103377, 0.051561905, 5331,54
4960, 93.91563786, 0.036059149, 5331,55
5052, 93.71148649, 0.032803569, 5331,56
7701, 6915.168539, 0.115038685, 5331,85
7790, 0, 0.107200341, 5331,86
7882, 0, 0.095689135, 5331,87
7974, 0, 0.121942301, 5331,88
2099, 3094.944853, 0.062275424, 3312,23
2191, 3150.593607, 0.053141479, 3312,24
2281, 3166.940639, 0.080756483, 3312,25
2372, 3208.529946, 0.096124521, 3312,26
